-1.48 -0.9199999999999995 no_result
-1.48 -0.8999999999999995 no_result
-1.48 -0.8799999999999994 no_result
-1.48 -0.8599999999999994 no_result
-1.48 -0.8399999999999994 no_result
-1.48 -0.8199999999999994 no_result
-1.48 -0.7999999999999994 no_result
-1.48 -0.7799999999999994 no_result
-1.48 -0.7599999999999993 no_result
-1.48 -0.7399999999999993 no_result
-1.48 -0.7199999999999993 no_result
-1.48 -0.6999999999999993 no_result
-1.48 -0.6799999999999993 no_result
-1.48 -0.6599999999999993 no_result
-1.48 -0.6399999999999992 no_result
-1.48 -0.6199999999999992 no_result
-1.48 -0.5999999999999992 no_result
-1.48 -0.5799999999999992 no_result
-1.48 -0.5599999999999992 no_result
-1.48 -0.5399999999999991 no_result
-1.48 -0.5199999999999991 no_result
-1.48 -0.4999999999999991 no_result
-1.48 -0.4799999999999991 no_result
-1.48 -0.4599999999999991 no_result
-1.48 -0.43999999999999906 no_result
-1.48 -0.41999999999999904 no_result
-1.48 -0.399999999999999 no_result
-1.48 -0.379999999999999 no_result
-1.48 -0.359999999999999 no_result
-1.48 -0.33999999999999897 no_result
-1.48 -0.31999999999999895 no_result
-1.48 -0.29999999999999893 no_result
-1.48 -0.2799999999999989 no_result
-1.48 -0.2599999999999989 no_result
-1.48 -0.23999999999999888 no_result
-1.48 -0.21999999999999886 no_result
-1.48 -0.19999999999999885 no_result
-1.48 -0.17999999999999883 no_result
-1.48 -0.1599999999999988 no_result
-1.48 -0.1399999999999988 no_result
-1.48 -0.11999999999999877 no_result
-1.48 -0.09999999999999876 no_result
-1.48 -0.07999999999999874 no_result
-1.48 -0.05999999999999872 no_result
-1.48 -0.0399999999999987 no_result
-1.48 -0.019999999999998685 no_result
-1.48 1.3322676295501878e-15 no_result
-1.48 0.02000000000000135 no_result
-1.48 0.04000000000000137 no_result
-1.48 0.060000000000001386 no_result
-1.48 0.0800000000000014 no_result
-1.48 0.10000000000000142 no_result
-1.48 0.12000000000000144 no_result
-1.48 0.14000000000000146 no_result
-1.48 0.16000000000000147 no_result
-1.48 0.1800000000000015 no_result
-1.48 0.2000000000000015 no_result
-1.48 0.22000000000000153 no_result
-1.48 0.24000000000000155 no_result
-1.48 0.26000000000000156 no_result
-1.48 0.2800000000000016 no_result
-1.48 0.3000000000000016 no_result
-1.48 0.3200000000000016 no_result
-1.48 0.34000000000000163 no_result
-1.48 0.36000000000000165 no_result
-1.48 0.38000000000000167 no_result
-1.48 0.4000000000000017 no_result
-1.48 0.4200000000000017 no_result
-1.48 0.4400000000000017 no_result
-1.48 0.46000000000000174 no_result
-1.48 0.48000000000000176 no_result
-1.48 0.5000000000000018 no_result
-1.48 0.5200000000000018 no_result
-1.48 0.5400000000000018 no_result
-1.48 0.5600000000000018 no_result
-1.48 0.5800000000000018 no_result
-1.48 0.6000000000000019 no_result
-1.48 0.6200000000000019 no_result
-1.48 0.6400000000000019 no_result
-1.48 0.6600000000000019 no_result
-1.48 0.6800000000000019 no_result
-1.48 0.700000000000002 no_result
-1.48 0.720000000000002 no_result
-1.48 0.740000000000002 no_result
-1.48 0.760000000000002 no_result
-1.48 0.780000000000002 no_result
-1.48 0.800000000000002 no_result
-1.48 0.8200000000000021 no_result
-1.48 0.8400000000000021 no_result
-1.48 0.8600000000000021 no_result
-1.48 0.8800000000000021 no_result
-1.48 0.9000000000000021 no_result
-1.48 0.9200000000000021 no_result
-1.48 0.9400000000000022 no_result
-1.48 0.9600000000000022 no_result
-1.48 0.9800000000000022 no_result
-1.46 -1.5 no_result
-1.46 -1.48 no_result
-1.46 -1.46 no_result
-1.46 -1.44 no_result
-1.46 -1.42 no_result
-1.46 -1.4 no_result
-1.46 -1.38 no_result
-1.46 -1.3599999999999999 no_result
-1.46 -1.3399999999999999 no_result
-1.46 -1.3199999999999998 no_result
-1.46 -1.2999999999999998 no_result
-1.46 -1.2799999999999998 no_result
-1.46 -1.2599999999999998 no_result
-1.46 -1.2399999999999998 no_result
-1.46 -1.2199999999999998 no_result
-1.46 -1.1999999999999997 no_result
-1.46 -1.1799999999999997 no_result
-1.46 -1.1599999999999997 no_result
-1.46 -1.1399999999999997 no_result
-1.46 -1.1199999999999997 no_result
-1.46 -1.0999999999999996 no_result
-1.46 -1.0799999999999996 no_result
-1.46 -1.0599999999999996 no_result
-1.46 -1.0399999999999996 no_result
-1.46 -1.0199999999999996 no_result
-1.46 -0.9999999999999996 no_result
-1.46 -0.9799999999999995 no_result
-1.46 -0.9599999999999995 no_result
-1.46 -0.9399999999999995 no_result
-1.46 -0.9199999999999995 no_result
-1.46 -0.8999999999999995 no_result
-1.46 -0.8799999999999994 no_result
-1.46 -0.8599999999999994 no_result
-1.46 -0.8399999999999994 no_result
-1.46 -0.8199999999999994 no_result
-1.46 -0.7999999999999994 no_result
-1.46 -0.7799999999999994 no_result
-1.46 -0.7599999999999993 no_result
-1.46 -0.7399999999999993 no_result
-1.46 -0.7199999999999993 no_result
-1.46 -0.6999999999999993 no_result
-1.46 -0.6799999999999993 no_result
-1.46 -0.6599999999999993 no_result
-1.46 -0.6399999999999992 no_result
-1.46 -0.6199999999999992 no_result
-1.46 -0.5999999999999992 no_result
-1.46 -0.5799999999999992 no_result
-1.46 -0.5599999999999992 no_result
-1.46 -0.5399999999999991 no_result
-1.46 -0.5199999999999991 no_result
-1.46 -0.4999999999999991 no_result
-1.46 -0.4799999999999991 no_result
-1.46 -0.4599999999999991 no_result
-1.46 -0.43999999999999906 no_result
-1.46 -0.41999999999999904 no_result
-1.46 -0.399999999999999 no_result
-1.46 -0.379999999999999 no_result
-1.46 -0.359999999999999 no_result
-1.46 -0.33999999999999897 no_result
-1.46 -0.31999999999999895 no_result
-1.46 -0.29999999999999893 no_result
-1.46 -0.2799999999999989 no_result
-1.46 -0.2599999999999989 no_result
-1.46 -0.23999999999999888 no_result
-1.46 -0.21999999999999886 no_result
-1.46 -0.19999999999999885 no_result
-1.46 -0.17999999999999883 no_result
-1.46 -0.1599999999999988 no_result
-1.46 -0.1399999999999988 no_result
-1.46 -0.11999999999999877 no_result
-1.46 -0.09999999999999876 no_result
-1.46 -0.07999999999999874 no_result
-1.46 -0.05999999999999872 no_result
-1.46 -0.0399999999999987 no_result
-1.46 -0.019999999999998685 no_result
-1.46 1.3322676295501878e-15 no_result
-1.46 0.02000000000000135 no_result
-1.46 0.04000000000000137 no_result
-1.46 0.060000000000001386 no_result
-1.46 0.0800000000000014 no_result
-1.46 0.10000000000000142 no_result
-1.46 0.12000000000000144 no_result
-1.46 0.14000000000000146 no_result
-1.46 0.16000000000000147 no_result
-1.46 0.1800000000000015 no_result
-1.46 0.2000000000000015 no_result
-1.46 0.22000000000000153 no_result
-1.46 0.24000000000000155 no_result
-1.46 0.26000000000000156 no_result
-1.46 0.2800000000000016 no_result
-1.46 0.3000000000000016 no_result
-1.46 0.3200000000000016 no_result
-1.46 0.34000000000000163 no_result
-1.46 0.36000000000000165 no_result
-1.46 0.38000000000000167 no_result
-1.46 0.4000000000000017 no_result
-1.46 0.4200000000000017 no_result
-1.46 0.4400000000000017 no_result
-1.46 0.46000000000000174 no_result
-1.46 0.48000000000000176 no_result
-1.46 0.5000000000000018 no_result
-1.46 0.5200000000000018 no_result
-1.46 0.5400000000000018 no_result
-1.46 0.5600000000000018 no_result
-1.46 0.5800000000000018 no_result
-1.46 0.6000000000000019 no_result
-1.46 0.6200000000000019 no_result
-1.46 0.6400000000000019 no_result
-1.46 0.6600000000000019 no_result
-1.46 0.6800000000000019 no_result
-1.46 0.700000000000002 no_result
-1.46 0.720000000000002 no_result
-1.46 0.740000000000002 no_result
-1.46 0.760000000000002 no_result
-1.46 0.780000000000002 no_result
-1.46 0.800000000000002 no_result
-1.46 0.8200000000000021 no_result
-1.46 0.8400000000000021 no_result
-1.46 0.8600000000000021 no_result
-1.46 0.8800000000000021 no_result
-1.46 0.9000000000000021 no_result
-1.46 0.9200000000000021 no_result
-1.46 0.9400000000000022 no_result
-1.46 0.9600000000000022 no_result
-1.46 0.9800000000000022 no_result
-1.44 -1.5 no_result
-1.44 -1.48 no_result
-1.44 -1.46 no_result
-1.44 -1.44 no_result
-1.44 -1.42 no_result
-1.44 -1.4 no_result
-1.44 -1.38 no_result
-1.44 -1.3599999999999999 no_result
-1.44 -1.3399999999999999 no_result
-1.44 -1.3199999999999998 no_result
-1.44 -1.2999999999999998 no_result
-1.44 -1.2799999999999998 no_result
-1.44 -1.2599999999999998 no_result
-1.44 -1.2399999999999998 no_result
-1.44 -1.2199999999999998 no_result
-1.44 -1.1999999999999997 no_result
-1.44 -1.1799999999999997 no_result
-1.44 -1.1599999999999997 no_result
-1.44 -1.1399999999999997 no_result
-1.44 -1.1199999999999997 no_result
-1.44 -1.0999999999999996 no_result
-1.44 -1.0799999999999996 no_result
-1.44 -1.0599999999999996 no_result
-1.44 -1.0399999999999996 no_result
-1.44 -1.0199999999999996 no_result
-1.44 -0.9999999999999996 no_result
-1.44 -0.9799999999999995 no_result
-1.44 -0.9599999999999995 no_result
-1.44 -0.9399999999999995 no_result
-1.44 -0.9199999999999995 no_result
-1.44 -0.8999999999999995 no_result
-1.44 -0.8799999999999994 no_result
-1.44 -0.8599999999999994 no_result
-1.44 -0.8399999999999994 no_result
-1.44 -0.8199999999999994 no_result
-1.44 -0.7999999999999994 no_result
-1.44 -0.7799999999999994 no_result
-1.44 -0.7599999999999993 no_result
-1.44 -0.7399999999999993 no_result
-1.44 -0.7199999999999993 no_result
-1.44 -0.6999999999999993 no_result
-1.44 -0.6799999999999993 no_result
-1.44 -0.6599999999999993 no_result
-1.44 -0.6399999999999992 no_result
-1.44 -0.6199999999999992 no_result
-1.44 -0.5999999999999992 no_result
-1.44 -0.5799999999999992 no_result
-1.44 -0.5599999999999992 no_result
-1.44 -0.5399999999999991 no_result
-1.44 -0.5199999999999991 no_result
-1.44 -0.4999999999999991 no_result
-1.44 -0.4799999999999991 no_result
-1.44 -0.4599999999999991 no_result
-1.44 -0.43999999999999906 no_result
-1.44 -0.41999999999999904 no_result
-1.44 -0.399999999999999 no_result
-1.44 -0.379999999999999 no_result
-1.44 -0.359999999999999 no_result
-1.44 -0.33999999999999897 no_result
-1.44 -0.31999999999999895 no_result
-1.44 -0.29999999999999893 no_result
-1.44 -0.2799999999999989 no_result
-1.44 -0.2599999999999989 no_result
-1.44 -0.23999999999999888 no_result
-1.44 -0.21999999999999886 no_result
-1.44 -0.19999999999999885 no_result
-1.44 -0.17999999999999883 no_result
-1.44 -0.1599999999999988 no_result
-1.44 -0.1399999999999988 no_result
-1.44 -0.11999999999999877 no_result
-1.44 -0.09999999999999876 no_result
-1.44 -0.07999999999999874 no_result
-1.44 -0.05999999999999872 no_result
-1.44 -0.0399999999999987 no_result
-1.44 -0.019999999999998685 no_result
-1.44 1.3322676295501878e-15 no_result
-1.44 0.02000000000000135 no_result
-1.44 0.04000000000000137 no_result
-1.44 0.060000000000001386 no_result
-1.44 0.0800000000000014 no_result
-1.44 0.10000000000000142 no_result
-1.44 0.12000000000000144 no_result
-1.44 0.14000000000000146 no_result
-1.44 0.16000000000000147 no_result
-1.44 0.1800000000000015 no_result
-1.44 0.2000000000000015 no_result
-1.44 0.22000000000000153 no_result
-1.44 0.24000000000000155 no_result
-1.44 0.26000000000000156 no_result
-1.44 0.2800000000000016 no_result
-1.44 0.3000000000000016 no_result
-1.44 0.3200000000000016 no_result
-1.44 0.34000000000000163 no_result
-1.44 0.36000000000000165 no_result
-1.44 0.38000000000000167 no_result
-1.44 0.4000000000000017 no_result
-1.44 0.4200000000000017 no_result
-1.44 0.4400000000000017 no_result
-1.44 0.46000000000000174 no_result
-1.44 0.48000000000000176 no_result
-1.44 0.5000000000000018 no_result
-1.44 0.5200000000000018 no_result
-1.44 0.5400000000000018 no_result
-1.44 0.5600000000000018 no_result
-1.44 0.5800000000000018 no_result
-1.44 0.6000000000000019 no_result
-1.44 0.6200000000000019 no_result
-1.44 0.6400000000000019 no_result
-1.44 0.6600000000000019 no_result
-1.44 0.6800000000000019 no_result
-1.44 0.700000000000002 no_result
-1.44 0.720000000000002 no_result
-1.44 0.740000000000002 no_result
-1.44 0.760000000000002 no_result
-1.44 0.780000000000002 no_result
-1.44 0.800000000000002 no_result
-1.44 0.8200000000000021 no_result
-1.44 0.8400000000000021 no_result
-1.44 0.8600000000000021 no_result
-1.44 0.8800000000000021 no_result
-1.44 0.9000000000000021 no_result
-1.44 0.9200000000000021 no_result
-1.44 0.9400000000000022 no_result
-1.44 0.9600000000000022 no_result
-1.44 0.9800000000000022 no_result
-1.42 -1.5 no_result
-1.42 -1.48 no_result
-1.42 -1.46 no_result
-1.42 -1.44 no_result
-1.42 -1.42 no_result
-1.42 -1.4 no_result
-1.42 -1.38 no_result
-1.42 -1.3599999999999999 no_result
-1.42 -1.3399999999999999 no_result
-1.42 -1.3199999999999998 no_result
-1.42 -1.2999999999999998 no_result
-1.42 -1.2799999999999998 no_result
-1.42 -1.2599999999999998 no_result
-1.42 -1.2399999999999998 no_result
-1.42 -1.2199999999999998 no_result
-1.42 -1.1999999999999997 no_result
-1.42 -1.1799999999999997 no_result
-1.42 -1.1599999999999997 no_result
-1.42 -1.1399999999999997 no_result
-1.42 -1.1199999999999997 no_result
-1.42 -1.0999999999999996 no_result
-1.42 -1.0799999999999996 no_result
-1.42 -1.0599999999999996 no_result
-1.42 -1.0399999999999996 no_result
-1.42 -1.0199999999999996 no_result
-1.42 -0.9999999999999996 no_result
-1.42 -0.9799999999999995 no_result
-1.42 -0.9599999999999995 no_result
-1.42 -0.9399999999999995 no_result
-1.42 -0.9199999999999995 no_result
-1.42 -0.8999999999999995 no_result
-1.42 -0.8799999999999994 no_result
-1.42 -0.8599999999999994 no_result
-1.42 -0.8399999999999994 no_result
-1.42 -0.8199999999999994 no_result
-1.42 -0.7999999999999994 no_result
-1.42 -0.7799999999999994 no_result
-1.42 -0.7599999999999993 no_result
-1.42 -0.7399999999999993 no_result
-1.42 -0.7199999999999993 no_result
-1.42 -0.6999999999999993 no_result
-1.42 -0.6799999999999993 no_result
-1.42 -0.6599999999999993 no_result
-1.42 -0.6399999999999992 no_result
-1.42 -0.6199999999999992 no_result
-1.42 -0.5999999999999992 no_result
-1.42 -0.5799999999999992 no_result
-1.42 -0.5599999999999992 no_result
-1.42 -0.5399999999999991 no_result
-1.42 -0.5199999999999991 no_result
-1.42 -0.4999999999999991 no_result
-1.42 -0.4799999999999991 no_result
-1.42 -0.4599999999999991 no_result
-1.42 -0.43999999999999906 no_result
-1.42 -0.41999999999999904 no_result
-1.42 -0.399999999999999 no_result
-1.42 -0.379999999999999 no_result
-1.42 -0.359999999999999 no_result
-1.42 -0.33999999999999897 no_result
-1.42 -0.31999999999999895 no_result
-1.42 -0.29999999999999893 no_result
-1.42 -0.2799999999999989 no_result
-1.42 -0.2599999999999989 no_result
-1.42 -0.23999999999999888 no_result
-1.42 -0.21999999999999886 no_result
-1.42 -0.19999999999999885 no_result
-1.42 -0.17999999999999883 no_result
-1.42 -0.1599999999999988 no_result
-1.42 -0.1399999999999988 no_result
-1.42 -0.11999999999999877 no_result
-1.42 -0.09999999999999876 no_result
-1.42 -0.07999999999999874 no_result
-1.42 -0.05999999999999872 no_result
-1.42 -0.0399999999999987 no_result
-1.42 -0.019999999999998685 no_result
-1.42 1.3322676295501878e-15 no_result
-1.42 0.02000000000000135 no_result
-1.42 0.04000000000000137 no_result
-1.42 0.060000000000001386 no_result
-1.42 0.0800000000000014 no_result
-1.42 0.10000000000000142 no_result
-1.42 0.12000000000000144 no_result
-1.42 0.14000000000000146 no_result
-1.42 0.16000000000000147 no_result
-1.42 0.1800000000000015 no_result
-1.42 0.2000000000000015 no_result
-1.42 0.22000000000000153 no_result
-1.42 0.24000000000000155 no_result
-1.42 0.26000000000000156 no_result
-1.42 0.2800000000000016 no_result
-1.42 0.3000000000000016 no_result
-1.42 0.3200000000000016 no_result
-1.42 0.34000000000000163 no_result
-1.42 0.36000000000000165 no_result
-1.42 0.38000000000000167 no_result
-1.42 0.4000000000000017 no_result
-1.42 0.4200000000000017 no_result
-1.42 0.4400000000000017 no_result
-1.42 0.46000000000000174 no_result
-1.42 0.48000000000000176 no_result
-1.42 0.5000000000000018 no_result
-1.42 0.5200000000000018 no_result
-1.42 0.5400000000000018 no_result
-1.42 0.5600000000000018 no_result
-1.42 0.5800000000000018 no_result
-1.42 0.6000000000000019 no_result
-1.42 0.6200000000000019 no_result
-1.42 0.6400000000000019 no_result
-1.42 0.6600000000000019 no_result
-1.42 0.6800000000000019 no_result
-1.42 0.700000000000002 no_result
-1.42 0.720000000000002 no_result
-1.42 0.740000000000002 no_result
-1.42 0.760000000000002 no_result
-1.42 0.780000000000002 no_result
-1.42 0.800000000000002 no_result
-1.42 0.8200000000000021 no_result
-1.42 0.8400000000000021 no_result
-1.42 0.8600000000000021 no_result
-1.42 0.8800000000000021 no_result
-1.42 0.9000000000000021 no_result
-1.42 0.9200000000000021 no_result
-1.42 0.9400000000000022 no_result
-1.42 0.9600000000000022 no_result
-1.42 0.9800000000000022 no_result
-1.4 -1.5 no_result
-1.4 -1.48 no_result
-1.4 -1.46 no_result
-1.4 -1.44 no_result
-1.4 -1.42 no_result
-1.4 -1.4 no_result
-1.4 -1.38 no_result
-1.4 -1.3599999999999999 no_result
-1.4 -1.3399999999999999 no_result
-1.4 -1.3199999999999998 no_result
-1.4 -1.2999999999999998 no_result
-1.4 -1.2799999999999998 no_result
-1.4 -1.2599999999999998 no_result
-1.4 -1.2399999999999998 no_result
-1.4 -1.2199999999999998 no_result
-1.4 -1.1999999999999997 no_result
-1.4 -1.1799999999999997 no_result
-1.4 -1.1599999999999997 no_result
-1.4 -1.1399999999999997 no_result
-1.4 -1.1199999999999997 no_result
-1.4 -1.0999999999999996 no_result
-1.4 -1.0799999999999996 no_result
-1.4 -1.0599999999999996 no_result
-1.4 -1.0399999999999996 no_result
-1.4 -1.0199999999999996 no_result
-1.4 -0.9999999999999996 no_result
-1.4 -0.9799999999999995 no_result
-1.4 -0.9599999999999995 no_result
-1.4 -0.9399999999999995 no_result
-1.4 -0.9199999999999995 no_result
-1.4 -0.8999999999999995 no_result
-1.4 -0.8799999999999994 no_result
-1.4 -0.8599999999999994 no_result
-1.4 -0.8399999999999994 no_result
-1.4 -0.8199999999999994 no_result
-1.4 -0.7999999999999994 no_result
-1.4 -0.7799999999999994 no_result
-1.4 -0.7599999999999993 no_result
-1.4 -0.7399999999999993 no_result
-1.4 -0.7199999999999993 no_result
-1.4 -0.6999999999999993 no_result
-1.4 -0.6799999999999993 no_result
-1.4 -0.6599999999999993 no_result
-1.4 -0.6399999999999992 no_result
-1.4 -0.6199999999999992 no_result
-1.4 -0.5999999999999992 no_result
-1.4 -0.5799999999999992 no_result
-1.4 -0.5599999999999992 no_result
-1.4 -0.5399999999999991 no_result
-1.4 -0.5199999999999991 no_result
-1.4 -0.4999999999999991 no_result
-1.4 -0.4799999999999991 no_result
-1.4 -0.4599999999999991 no_result
-1.4 -0.43999999999999906 no_result
-1.4 -0.41999999999999904 no_result
-1.4 -0.399999999999999 no_result
-1.4 -0.379999999999999 no_result
-1.4 -0.359999999999999 no_result
-1.4 -0.33999999999999897 no_result
-1.4 -0.31999999999999895 no_result
-1.4 -0.29999999999999893 no_result
-1.4 -0.2799999999999989 no_result
-1.4 -0.2599999999999989 no_result
-1.4 -0.23999999999999888 no_result
-1.4 -0.21999999999999886 no_result
-1.4 -0.19999999999999885 no_result
-1.4 -0.17999999999999883 no_result
-1.4 -0.1599999999999988 no_result
-1.4 -0.1399999999999988 no_result
-1.4 -0.11999999999999877 no_result
-1.4 -0.09999999999999876 no_result
-1.4 -0.07999999999999874 no_result
-1.4 -0.05999999999999872 no_result
-1.4 -0.0399999999999987 no_result
-1.4 -0.019999999999998685 no_result
-1.4 1.3322676295501878e-15 no_result
-1.4 0.02000000000000135 no_result
-1.4 0.04000000000000137 no_result
-1.4 0.060000000000001386 no_result
-1.4 0.0800000000000014 no_result
-1.4 0.10000000000000142 no_result
-1.4 0.12000000000000144 no_result
-1.4 0.14000000000000146 no_result
-1.4 0.16000000000000147 no_result
-1.4 0.1800000000000015 no_result
-1.4 0.2000000000000015 no_result
-1.4 0.22000000000000153 no_result
-1.4 0.24000000000000155 no_result
-1.4 0.26000000000000156 no_result
-1.4 0.2800000000000016 no_result
-1.4 0.3000000000000016 no_result
-1.4 0.3200000000000016 no_result
-1.4 0.34000000000000163 no_result
-1.4 0.36000000000000165 no_result
-1.4 0.38000000000000167 no_result
-1.4 0.4000000000000017 no_result
-1.4 0.4200000000000017 no_result
-1.4 0.4400000000000017 no_result
-1.4 0.46000000000000174 no_result
-1.4 0.48000000000000176 no_result
-1.4 0.5000000000000018 no_result
-1.4 0.5200000000000018 no_result
-1.4 0.5400000000000018 no_result
-1.4 0.5600000000000018 no_result
-1.4 0.5800000000000018 no_result
-1.4 0.6000000000000019 no_result
-1.4 0.6200000000000019 no_result
-1.4 0.6400000000000019 no_result
-1.4 0.6600000000000019 no_result
-1.4 0.6800000000000019 no_result
-1.4 0.700000000000002 no_result
